Rk,School,G,W,L,W-L%,SRS,SOS,W.1,L.1,W.2,L.2,W.3,L.3,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,oORtg,oFTr,o3PAr,oTS%,oTRB%,oAST%,oSTL%,oBLK%,oeFG%,oTOV%,oORB%,oFT/FGA,Placing
113,Illinois NCAA,low,medium,low,high,high,high,high,low,low,medium,high,low,medium,low,high,high,high,low,high,high,medium,low,low,high,high,medium,high,low,medium,low,low,low,low,high,high,low,low,low,medium,32
119,Iona NCAA,low,low,low,low,low,low,low,low,low,medium,low,low,low,low,high,low,medium,medium,low,high,medium,medium,high,low,high,medium,medium,low,high,medium,medium,low,high,high,low,low,high,medium,high,64
120,Iowa NCAA,low,low,medium,medium,high,high,medium,medium,medium,medium,medium,low,medium,medium,high,high,low,high,high,medium,high,low,high,high,low,medium,low,high,low,high,medium,medium,high,low,medium,high,low,medium,low,32
127,Kansas NCAA,low,low,medium,medium,medium,high,medium,medium,medium,low,low,medium,low,low,high,low,low,medium,low,medium,medium,medium,medium,low,medium,medium,low,low,low,medium,medium,medium,medium,medium,low,medium,high,low,low,32
137,Liberty NCAA,low,medium,low,high,low,low,low,low,low,low,low,low,low,low,low,high,low,high,high,medium,high,low,low,high,low,low,low,low,low,medium,low,medium,low,medium,low,low,medium,low,low,64
144,Louisiana State NCAA,low,low,medium,low,high,high,low,medium,low,medium,low,medium,low,low,high,high,medium,medium,medium,low,low,high,low,medium,low,medium,medium,high,medium,high,medium,high,medium,low,medium,medium,low,high,medium,32
148,Loyola (IL) NCAA,low,medium,low,high,medium,low,high,low,low,low,medium,low,low,low,low,medium,medium,medium,high,high,high,high,low,high,high,low,medium,low,low,low,low,low,low,low,medium,low,high,low,low,16
156,Maryland NCAA,low,low,high,low,medium,high,low,high,low,high,low,medium,low,low,low,low,medium,high,medium,low,medium,low,medium,high,medium,low,low,medium,low,high,medium,high,medium,medium,medium,medium,low,low,low,32
166,Michigan NCAA,low,medium,low,high,high,high,medium,low,low,low,medium,low,low,low,medium,medium,low,low,high,high,high,low,medium,high,medium,low,medium,low,low,low,low,low,low,low,low,low,low,low,low,8
167,Michigan State NCAA,low,low,high,low,low,high,low,high,low,medium,low,high,low,low,medium,low,low,low,low,medium,high,low,high,low,high,medium,low,high,high,low,medium,medium,high,high,medium,medium,low,low,high,68
174,Missouri NCAA,low,low,medium,low,medium,high,low,high,low,high,medium,low,low,low,high,low,high,medium,low,low,low,medium,low,low,high,low,medium,high,high,low,high,high,low,medium,high,medium,medium,medium,high,64
179,Morehead State NCAA,low,medium,low,medium,low,low,high,low,low,low,medium,medium,low,low,medium,low,medium,medium,medium,high,medium,low,high,medium,high,medium,medium,low,low,high,low,low,medium,high,medium,medium,medium,low,low,64
181,Mount St. Mary's NCAA,low,low,medium,low,low,low,low,high,low,medium,medium,medium,low,low,low,low,low,medium,low,high,low,low,medium,low,high,medium,low,medium,low,low,low,low,low,high,medium,low,low,low,low,68
195,Norfolk State NCAA,low,low,low,medium,low,low,low,low,low,high,medium,low,low,low,high,low,high,medium,low,low,low,medium,medium,low,high,low,medium,medium,high,high,medium,high,high,low,high,medium,high,medium,high,64
197,North Carolina NCAA,low,low,medium,low,medium,high,low,medium,low,low,low,high,low,low,high,low,medium,low,low,high,medium,medium,high,low,high,high,low,medium,low,high,medium,low,medium,high,high,high,medium,low,low,64
203,North Texas NCAA,low,low,medium,low,low,low,low,medium,low,medium,low,medium,low,low,low,low,low,medium,high,medium,medium,medium,low,high,high,low,low,low,medium,medium,medium,medium,low,high,medium,medium,high,medium,medium,32
214,Ohio NCAA,low,low,low,medium,low,low,low,medium,low,medium,low,low,low,low,high,medium,low,high,high,medium,high,medium,low,high,medium,low,low,high,medium,high,high,medium,high,low,low,high,medium,low,medium,32
215,Ohio State NCAA,low,low,medium,medium,high,high,medium,high,low,high,medium,low,low,low,medium,high,high,high,high,medium,low,low,medium,medium,low,medium,high,high,high,high,high,medium,high,low,low,medium,low,medium,high,64
216,Oklahoma NCAA,low,low,medium,low,medium,high,low,high,low,medium,low,high,low,low,medium,low,low,medium,low,low,low,medium,medium,low,low,low,low,medium,low,high,medium,high,low,low,medium,high,medium,medium,low,32
217,Oklahoma State NCAA,low,low,medium,medium,medium,high,low,high,low,medium,medium,low,low,low,high,low,high,low,low,medium,low,medium,medium,low,high,medium,high,medium,medium,medium,medium,medium,medium,high,high,medium,medium,high,medium,64
220,Oral Roberts NCAA,low,low,medium,low,low,low,low,medium,low,medium,low,high,low,low,high,medium,low,high,high,low,low,low,low,high,low,low,low,high,medium,low,medium,high,low,low,medium,medium,medium,high,medium,16
221,Oregon NCAA,low,low,low,medium,high,high,medium,low,low,medium,medium,low,low,low,medium,medium,low,medium,medium,low,low,high,medium,high,medium,low,low,high,low,high,high,high,high,low,low,high,high,medium,medium,16
222,Oregon State NCAA,low,low,high,low,medium,high,low,high,low,high,low,medium,low,medium,low,low,medium,medium,low,low,high,low,medium,low,medium,medium,high,high,high,high,high,high,high,low,low,medium,medium,high,high,8
232,Purdue NCAA,low,low,medium,low,medium,high,medium,medium,low,low,low,medium,low,low,low,low,low,medium,low,high,high,low,medium,low,high,medium,low,medium,medium,high,medium,low,high,medium,high,high,low,low,medium,64
241,Rutgers NCAA,low,low,high,low,medium,high,low,high,low,high,low,medium,low,low,medium,low,low,low,low,low,medium,high,high,low,medium,low,low,medium,medium,medium,medium,high,high,high,medium,medium,medium,high,medium,32
252,San Diego State NCAA,low,medium,low,high,medium,medium,medium,low,low,medium,medium,low,low,low,low,medium,medium,high,medium,medium,medium,high,medium,medium,medium,low,medium,low,medium,high,medium,medium,high,low,medium,low,high,low,high,64
269,Southern California NCAA,low,medium,low,high,high,high,high,medium,low,medium,medium,low,low,low,medium,medium,medium,low,medium,high,low,low,high,medium,medium,high,medium,low,low,medium,low,low,high,medium,low,low,low,medium,low,8
275,St. Bonaventure NCAA,low,low,low,high,medium,medium,low,low,low,low,low,low,low,low,low,medium,low,low,low,medium,high,medium,high,low,low,medium,low,low,medium,high,low,medium,high,low,medium,low,medium,medium,low,64
282,Syracuse NCAA,low,low,medium,low,medium,medium,low,high,low,low,low,high,low,low,medium,medium,low,high,medium,low,high,high,high,low,medium,low,low,high,low,high,medium,high,high,medium,medium,medium,medium,high,low,16
286,Tennessee NCAA,low,low,medium,low,high,medium,low,high,low,medium,low,low,low,low,medium,low,medium,medium,low,medium,high,high,high,low,high,medium,medium,low,medium,high,low,medium,low,high,low,low,high,medium,medium,64
290,Texas NCAA,low,low,low,medium,medium,high,low,medium,low,high,medium,low,low,low,medium,low,medium,high,medium,medium,low,medium,medium,medium,high,medium,medium,medium,high,low,low,medium,low,medium,high,low,low,medium,high,64
293,Texas Southern NCAA,low,low,medium,low,low,low,low,low,low,medium,low,medium,low,low,high,low,high,low,low,high,low,medium,high,low,high,medium,high,low,medium,high,low,low,medium,medium,medium,low,high,low,high,64
295,Texas Tech NCAA,low,low,medium,low,high,medium,low,high,low,high,low,low,low,low,medium,low,high,low,low,medium,low,high,high,low,low,medium,high,low,high,high,medium,medium,low,medium,low,medium,high,high,high,32
308,UC Santa Barbara NCAA,low,low,low,high,low,low,high,low,low,low,medium,low,low,low,medium,high,medium,low,high,high,high,high,low,high,medium,medium,medium,low,low,low,medium,low,low,low,low,medium,high,low,low,64
310,UCLA NCAA,low,low,medium,medium,high,high,medium,medium,low,low,low,medium,low,low,low,medium,low,low,medium,medium,low,low,low,medium,low,medium,low,high,low,medium,high,medium,medium,low,low,high,low,low,low,4
312,UNC Greensboro NCAA,low,low,medium,medium,low,low,medium,medium,low,medium,high,low,low,low,high,low,low,high,low,medium,low,high,high,low,low,medium,low,low,high,high,medium,medium,medium,low,low,medium,high,low,high,64
316,Utah State NCAA,low,low,medium,medium,medium,low,medium,low,low,medium,low,low,low,low,medium,low,low,low,low,high,high,medium,high,low,high,high,low,low,low,high,low,low,high,high,medium,low,high,low,low,64
324,Villanova NCAA,low,low,low,medium,high,high,low,low,low,low,low,low,low,low,low,high,low,high,medium,low,high,low,low,medium,low,low,low,high,low,high,high,high,medium,low,medium,high,medium,low,low,16
325,Virginia NCAA,low,low,low,medium,medium,medium,medium,low,low,low,medium,low,low,low,low,medium,low,high,high,medium,medium,low,high,high,low,low,low,medium,low,medium,medium,medium,high,medium,low,medium,low,low,low,64
326,Virginia Commonwealth NCAA,low,low,low,medium,medium,medium,low,low,low,medium,low,low,low,low,high,low,medium,medium,medium,low,medium,high,high,low,high,low,medium,low,high,medium,low,high,medium,high,medium,low,high,high,high,64
328,Virginia Tech NCAA,low,low,low,medium,medium,medium,low,low,low,medium,low,low,low,low,low,low,medium,high,medium,medium,high,low,medium,medium,medium,low,medium,medium,medium,high,medium,medium,low,medium,high,high,medium,low,medium,64
334,West Virginia NCAA,low,low,medium,low,medium,high,low,medium,low,high,medium,low,low,low,high,medium,high,low,low,medium,medium,high,low,low,low,high,high,high,low,medium,high,medium,high,medium,low,high,high,high,low,32
339,Wichita State NCAA,low,low,low,medium,low,medium,low,low,low,medium,low,low,low,low,medium,low,high,high,low,low,medium,low,medium,low,low,medium,medium,low,low,high,low,high,medium,low,medium,low,medium,high,low,68
341,Winthrop NCAA,low,medium,low,high,low,low,high,low,low,low,high,low,low,low,high,medium,medium,high,medium,high,medium,high,low,medium,high,high,medium,low,high,medium,medium,low,low,medium,high,high,high,low,medium,64
342,Wisconsin NCAA,low,low,high,low,high,high,low,high,low,high,low,medium,low,low,low,low,low,high,low,low,medium,low,medium,low,low,low,low,medium,low,low,medium,high,high,low,high,medium,low,low,medium,32
1,Abilene Christian NCAA,low,high,low,high,low,low,medium,low,low,medium,high,low,medium,low,medium,medium,medium,medium,medium,low,high,high,low,medium,high,low,medium,low,high,low,high,high,low,medium,low,high,high,medium,high,64
12,Arizona State NCAA,low,medium,medium,medium,medium,medium,medium,medium,low,medium,medium,medium,medium,high,high,low,high,medium,low,medium,low,low,medium,low,high,medium,high,medium,high,high,high,medium,high,medium,medium,medium,medium,medium,high,64
17,Auburn NCAA,high,high,medium,medium,high,high,low,high,medium,medium,low,medium,high,high,medium,high,low,high,high,low,medium,high,high,high,medium,medium,low,medium,high,high,high,high,high,medium,high,high,high,high,high,4
20,Baylor NCAA,low,low,high,low,medium,high,low,high,low,high,low,medium,low,medium,low,medium,medium,high,low,high,medium,medium,high,low,high,high,low,high,high,high,high,low,high,medium,high,high,medium,medium,high,32
21,Belmont NCAA,low,high,low,high,low,low,high,low,low,low,high,low,high,high,high,high,low,high,high,medium,high,low,low,high,low,low,low,medium,low,medium,medium,medium,low,medium,high,medium,low,low,low,64
28,Bradley NCAA,medium,low,high,low,low,low,low,high,low,high,low,high,low,medium,low,low,medium,medium,low,low,medium,low,high,low,high,low,medium,medium,high,high,medium,high,high,medium,low,medium,medium,low,high,64
33,Buffalo NCAA,high,high,low,high,medium,medium,high,low,medium,low,high,low,high,high,high,high,medium,high,medium,medium,medium,medium,medium,medium,low,medium,low,low,medium,medium,medium,medium,low,low,medium,medium,high,low,medium,32
50,Cincinnati NCAA,medium,high,low,high,medium,medium,medium,low,high,medium,medium,low,medium,low,low,medium,high,low,low,high,medium,medium,high,low,low,high,high,low,medium,high,medium,low,medium,low,high,medium,high,medium,medium,64
54,Colgate NCAA,medium,medium,medium,medium,low,low,medium,medium,medium,low,high,high,medium,high,medium,medium,low,high,high,medium,high,low,medium,high,high,low,low,high,medium,high,high,medium,medium,high,high,high,low,low,medium,64
73,Duke NCAA,high,high,low,high,high,high,medium,low,medium,medium,medium,low,high,high,high,high,medium,medium,medium,high,medium,high,high,medium,medium,high,low,low,low,low,low,low,medium,medium,medium,low,medium,high,low,8
84,FDU NCAA,medium,low,high,low,low,low,medium,medium,low,high,medium,high,medium,high,medium,medium,medium,medium,high,low,medium,high,medium,high,high,low,high,high,medium,high,high,high,high,medium,medium,high,high,high,medium,64
85,Florida NCAA,high,low,high,low,medium,high,low,high,low,high,low,medium,low,medium,low,low,low,high,low,low,low,high,medium,low,medium,medium,low,medium,high,high,medium,high,medium,high,medium,medium,high,high,medium,32
90,Florida State NCAA,high,high,low,high,high,high,medium,medium,medium,low,medium,low,high,high,medium,low,medium,medium,low,high,low,medium,high,low,high,medium,high,low,high,high,medium,low,low,low,medium,medium,high,low,high,16
94,Gardner-Webb NCAA,medium,medium,high,low,low,low,low,medium,low,low,medium,high,high,high,medium,medium,high,medium,high,low,medium,medium,low,high,medium,low,high,high,low,high,medium,high,high,medium,medium,high,medium,high,low,64
100,Georgia State NCAA,low,medium,medium,medium,low,low,medium,medium,low,low,medium,high,medium,high,high,low,medium,high,medium,low,low,high,high,high,medium,low,medium,high,medium,high,high,high,high,low,high,high,high,high,medium,64
102,Gonzaga NCAA,high,high,low,high,high,medium,high,low,high,low,high,low,high,medium,high,high,medium,medium,high,high,high,high,high,high,low,medium,high,low,low,low,low,low,low,low,low,low,medium,low,low,8
113,Houston NCAA,high,high,low,high,high,medium,high,low,high,low,high,low,high,medium,medium,high,low,high,medium,high,medium,medium,high,medium,low,high,low,low,high,high,low,low,medium,low,low,low,medium,low,high,16
124,Iona NCAA,low,low,high,low,low,low,medium,medium,low,medium,low,high,medium,high,high,medium,high,high,medium,low,low,medium,low,medium,medium,low,high,high,medium,high,high,high,high,low,high,high,medium,high,low,64
125,Iowa NCAA,medium,medium,high,low,medium,high,low,high,medium,high,low,medium,high,high,high,medium,high,high,high,low,high,low,low,medium,medium,medium,high,high,medium,high,high,high,high,high,low,high,medium,medium,low,32
126,Iowa State NCAA,medium,medium,high,low,high,high,low,high,low,high,low,medium,medium,medium,medium,high,low,high,high,low,medium,high,high,high,low,low,low,medium,low,high,medium,high,medium,low,low,medium,medium,high,low,64
132,Kansas NCAA,high,medium,medium,medium,high,high,medium,medium,high,low,low,high,high,high,high,low,medium,medium,medium,medium,low,medium,medium,medium,high,medium,low,medium,low,high,medium,medium,high,high,medium,medium,low,medium,low,32
134,Kansas State NCAA,low,medium,medium,medium,medium,high,medium,low,low,medium,medium,medium,low,low,low,low,low,medium,low,low,high,high,low,low,medium,low,low,low,medium,high,medium,high,high,high,medium,medium,high,low,medium,64
137,Kentucky NCAA,high,high,low,high,high,high,high,low,high,low,medium,low,high,medium,medium,high,high,low,high,high,low,low,high,medium,high,high,high,low,low,high,low,low,medium,medium,low,low,medium,low,low,8
142,Liberty NCAA,high,high,low,high,low,low,medium,low,high,low,high,low,medium,low,low,high,low,high,high,medium,medium,medium,low,high,medium,low,low,low,medium,medium,medium,medium,low,medium,medium,medium,high,low,medium,32
149,Louisiana State NCAA,medium,high,low,high,high,high,high,low,medium,medium,high,low,high,high,high,medium,high,low,medium,medium,low,high,high,low,medium,high,high,high,medium,high,high,medium,low,medium,low,high,high,high,medium,16
152,Louisville NCAA,low,low,high,low,high,high,low,high,medium,high,low,medium,medium,medium,medium,medium,medium,high,medium,medium,medium,low,low,low,medium,low,high,medium,medium,medium,low,medium,medium,medium,high,low,low,low,medium,64
159,Marquette NCAA,low,medium,medium,medium,medium,medium,medium,medium,high,medium,medium,low,medium,medium,high,medium,medium,high,high,medium,low,low,medium,medium,high,low,high,medium,high,medium,low,medium,medium,high,medium,low,low,low,high,64
161,Maryland NCAA,low,medium,medium,medium,high,high,medium,high,medium,medium,medium,medium,low,low,low,medium,medium,medium,medium,high,medium,low,high,medium,high,high,medium,medium,low,high,low,low,medium,high,high,low,low,low,low,32
171,Michigan NCAA,high,high,low,high,high,high,high,medium,high,low,medium,low,medium,low,low,low,low,high,low,low,medium,medium,medium,medium,low,low,low,low,low,low,low,high,low,low,high,low,medium,low,low,16
172,Michigan State NCAA,high,high,low,high,high,high,high,low,medium,low,medium,low,high,high,medium,high,medium,medium,high,high,high,low,high,high,high,high,medium,low,low,medium,low,low,medium,high,medium,low,low,low,low,4
175,Minnesota NCAA,high,low,high,low,medium,high,low,high,medium,medium,low,high,medium,high,medium,low,high,low,low,medium,high,low,medium,low,medium,medium,high,high,low,low,high,medium,medium,medium,high,high,low,medium,low,32
176,Mississippi NCAA,low,low,high,low,medium,medium,low,high,low,high,medium,medium,medium,medium,medium,medium,low,high,medium,low,medium,medium,medium,medium,high,medium,medium,high,high,low,high,medium,high,medium,high,high,high,high,high,64
177,Mississippi State NCAA,low,medium,medium,medium,high,high,low,high,medium,medium,low,medium,medium,medium,medium,high,medium,high,high,medium,low,high,high,high,high,high,medium,high,medium,medium,high,medium,medium,medium,high,high,medium,high,medium,64
182,Montana NCAA,medium,medium,medium,medium,low,low,high,low,low,medium,high,medium,medium,medium,medium,medium,low,medium,high,medium,medium,medium,low,high,medium,low,low,medium,high,medium,high,medium,low,medium,medium,high,high,low,high,64
187,Murray State NCAA,low,high,low,high,low,low,high,low,medium,low,high,low,high,medium,high,high,medium,medium,high,medium,high,high,medium,high,medium,medium,medium,low,low,medium,low,medium,low,medium,medium,low,medium,high,low,32
191,Nevada NCAA,low,high,low,high,high,medium,high,low,medium,low,high,low,high,medium,high,high,high,high,high,medium,medium,low,medium,medium,low,low,high,low,low,high,medium,medium,medium,low,low,medium,medium,low,low,64
195,New Mexico State NCAA,medium,high,low,high,medium,low,high,low,high,low,high,low,high,medium,medium,high,medium,high,medium,high,medium,low,low,high,medium,high,medium,low,medium,high,medium,low,low,low,low,medium,high,low,medium,64
202,North Carolina NCAA,high,high,low,high,high,high,high,low,medium,medium,high,low,high,high,high,high,low,medium,medium,high,high,medium,medium,medium,medium,high,low,low,low,high,medium,low,high,medium,high,high,medium,low,low,16
204,North Carolina Central NCAA,low,low,high,low,low,low,low,medium,low,medium,low,high,low,medium,medium,low,medium,medium,low,high,high,low,low,low,high,high,medium,medium,medium,medium,medium,low,high,medium,high,high,medium,low,medium,68
206,North Dakota State NCAA,medium,low,high,low,low,low,low,high,low,medium,low,high,medium,high,low,medium,low,high,high,low,low,low,low,high,medium,low,medium,high,low,medium,high,high,low,low,high,high,low,low,low,64
209,Northeastern NCAA,low,medium,medium,medium,low,low,medium,low,low,medium,medium,medium,medium,medium,low,high,medium,high,high,low,medium,medium,low,high,medium,low,medium,high,low,medium,high,high,low,medium,low,high,low,low,medium,64
214,Northern Kentucky NCAA,medium,medium,medium,medium,low,low,medium,medium,high,low,medium,high,high,medium,high,medium,medium,high,high,high,high,low,medium,high,high,medium,medium,medium,high,high,medium,low,medium,medium,high,medium,medium,low,high,64
220,Ohio State NCAA,medium,low,high,low,medium,high,low,high,low,high,low,high,low,medium,low,low,medium,high,low,low,high,low,low,low,high,low,medium,medium,medium,medium,high,high,medium,high,medium,medium,medium,low,high,32
221,Oklahoma NCAA,low,low,high,low,medium,high,low,high,low,high,low,high,low,medium,medium,low,low,low,low,low,low,low,low,low,medium,low,low,medium,low,high,low,high,medium,high,high,medium,low,medium,low,32
223,Old Dominion NCAA,medium,medium,medium,medium,low,low,medium,medium,medium,medium,medium,low,low,low,low,low,low,medium,low,high,medium,low,high,low,medium,medium,low,low,medium,high,low,low,high,low,low,low,medium,low,medium,64
226,Oregon NCAA,high,medium,high,low,medium,medium,low,high,low,high,low,high,medium,medium,low,low,low,high,medium,low,medium,high,high,medium,medium,low,low,low,high,high,low,medium,high,low,medium,low,high,medium,high,16
235,Prairie View NCAA,medium,low,high,low,low,low,high,low,low,low,high,high,medium,high,high,low,high,low,low,low,low,high,low,low,medium,medium,high,high,high,medium,high,high,medium,low,high,high,high,high,high,68
239,Purdue NCAA,high,medium,medium,medium,high,high,high,low,medium,low,medium,medium,high,medium,low,high,low,high,medium,high,medium,medium,high,medium,low,high,low,high,medium,high,high,low,high,low,high,high,medium,medium,medium,8
253,Saint Louis NCAA,high,medium,high,low,low,medium,low,high,medium,medium,low,high,low,medium,low,low,high,low,low,high,medium,high,high,low,high,high,medium,low,high,medium,medium,low,high,medium,high,low,medium,low,high,64
254,Saint Mary's (CA) NCAA,low,low,high,low,medium,medium,low,medium,medium,medium,low,medium,low,low,low,high,low,medium,medium,high,low,medium,low,high,low,medium,low,medium,medium,low,high,low,low,low,medium,high,low,low,medium,64
265,Seton Hall NCAA,low,low,high,low,medium,medium,low,high,low,high,low,high,medium,high,high,low,medium,medium,low,low,low,medium,medium,low,medium,medium,medium,high,medium,high,high,high,high,medium,high,high,high,high,high,64
285,St. John's (NY) NCAA,low,low,high,low,low,medium,low,high,low,high,low,high,medium,high,high,low,low,medium,medium,low,low,high,medium,medium,low,low,low,high,high,high,high,high,high,low,low,high,high,high,high,68
290,Syracuse NCAA,low,low,high,low,medium,high,low,high,low,high,medium,low,low,medium,medium,low,high,high,low,low,low,high,high,low,high,medium,medium,medium,high,high,medium,high,high,high,high,medium,high,high,high,64
292,Temple NCAA,low,medium,medium,medium,low,medium,medium,medium,low,medium,medium,medium,low,medium,high,low,medium,medium,low,low,medium,high,low,low,low,low,medium,medium,high,high,high,high,medium,low,low,high,high,medium,medium,68
293,Tennessee NCAA,high,high,low,high,high,high,high,low,high,low,medium,low,high,high,medium,high,medium,low,high,medium,high,low,high,high,low,medium,medium,medium,high,high,low,medium,medium,medium,low,medium,medium,high,medium,16
302,Texas Tech NCAA,high,high,low,high,high,high,medium,low,high,low,medium,low,high,medium,medium,low,medium,medium,medium,low,medium,high,high,medium,high,low,medium,low,high,high,low,high,medium,high,low,low,high,medium,high,2
312,UC Irvine NCAA,high,high,low,high,low,low,high,low,low,medium,high,low,medium,medium,low,medium,low,low,low,high,low,low,medium,medium,medium,high,low,low,medium,low,low,low,low,low,low,low,low,medium,medium,32
315,UCF NCAA,low,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,low,low,medium,low,high,medium,medium,medium,medium,low,high,medium,high,low,high,low,medium,high,low,medium,high,medium,medium,low,low,high,low,32
322,Utah State NCAA,medium,high,low,high,medium,low,high,low,medium,low,high,low,high,medium,high,high,high,medium,high,high,high,low,high,high,high,medium,high,low,high,high,low,low,medium,medium,high,low,medium,low,high,64
328,Vermont NCAA,low,high,low,high,low,low,medium,low,high,medium,high,low,medium,low,low,medium,medium,high,medium,high,low,low,high,medium,medium,low,high,low,low,medium,medium,low,low,medium,medium,medium,high,low,low,64
329,Villanova NCAA,high,medium,medium,medium,medium,medium,medium,medium,low,medium,low,high,medium,high,low,high,medium,high,medium,medium,high,low,low,medium,medium,medium,medium,high,low,high,high,medium,high,low,medium,high,low,medium,low,32
330,Virginia NCAA,high,high,low,high,high,high,high,low,medium,low,high,low,high,low,low,high,low,high,high,high,high,medium,high,high,low,medium,low,low,low,high,low,low,low,medium,medium,low,low,low,low,1
331,Virginia Commonwealth NCAA,low,medium,low,high,medium,medium,high,low,high,low,medium,low,low,low,medium,low,medium,high,low,low,medium,high,high,low,high,medium,medium,low,high,low,low,high,medium,high,low,low,high,high,high,64
333,Virginia Tech NCAA,medium,medium,medium,medium,high,medium,medium,medium,medium,medium,low,medium,medium,low,low,high,low,high,high,medium,high,high,low,high,medium,medium,medium,low,low,high,medium,medium,high,low,high,high,high,medium,low,16
336,Washington NCAA,high,high,medium,medium,medium,medium,high,low,medium,low,medium,low,medium,medium,medium,low,medium,high,medium,low,low,high,high,medium,high,low,medium,low,high,medium,medium,high,high,medium,low,medium,high,high,high,32
347,Wisconsin NCAA,low,medium,medium,medium,high,high,medium,medium,low,medium,medium,medium,low,low,low,low,low,medium,low,low,low,low,medium,low,low,low,low,low,low,medium,low,high,low,low,high,low,low,low,low,64
348,Wofford NCAA,medium,high,low,high,medium,low,high,low,medium,low,high,low,high,medium,medium,high,low,high,high,high,low,medium,low,high,low,medium,low,low,medium,high,medium,low,medium,low,low,high,high,low,medium,32
352,Yale NCAA,low,low,low,medium,low,low,low,low,low,medium,medium,medium,low,low,high,medium,low,medium,high,medium,high,low,medium,high,high,low,low,medium,medium,medium,medium,medium,medium,high,low,medium,low,low,medium,64
4,Alabama NCAA,high,low,high,low,medium,high,low,high,low,high,low,high,medium,high,high,low,high,medium,medium,low,low,medium,high,medium,high,medium,high,high,high,medium,medium,high,medium,high,high,medium,medium,high,high,32
11,Arizona NCAA,medium,high,low,high,high,medium,medium,low,medium,low,medium,low,high,high,medium,high,high,low,high,high,medium,low,high,high,medium,high,high,high,medium,medium,high,low,medium,medium,low,high,low,low,medium,64
12,Arizona State NCAA,low,low,high,low,medium,medium,low,high,low,high,low,medium,medium,medium,high,high,high,high,high,low,low,medium,medium,high,low,low,high,high,medium,high,high,high,high,low,high,high,high,high,high,68
13,Arkansas NCAA,medium,medium,high,low,medium,high,low,high,medium,medium,low,high,high,high,high,high,high,low,medium,low,low,low,high,high,low,low,medium,high,high,high,high,high,high,low,medium,high,medium,high,high,64
17,Auburn NCAA,low,medium,low,high,high,medium,medium,medium,medium,low,medium,low,high,high,high,medium,high,high,medium,medium,medium,medium,high,low,low,medium,high,medium,high,high,high,medium,high,medium,high,high,high,medium,high,32
32,Bucknell NCAA,medium,medium,medium,medium,low,low,high,low,medium,low,high,high,high,high,high,medium,high,high,high,low,medium,low,medium,high,medium,low,high,medium,high,low,medium,high,medium,high,high,medium,low,medium,high,64
33,Buffalo NCAA,high,high,medium,medium,low,low,high,low,medium,low,medium,medium,high,high,high,high,low,high,high,medium,medium,low,medium,high,medium,medium,low,high,high,low,high,medium,low,low,high,medium,medium,medium,high,32
34,Butler NCAA,medium,low,high,low,high,high,low,high,medium,medium,low,high,high,high,medium,medium,low,medium,high,medium,low,medium,low,high,low,low,low,high,high,medium,high,medium,medium,low,medium,high,high,low,high,32
37,Cal State Fullerton NCAA,low,low,high,low,low,low,low,medium,low,high,medium,high,low,medium,high,low,high,low,medium,low,low,low,low,medium,high,low,high,medium,high,low,medium,medium,medium,low,high,medium,medium,medium,high,64
49,Cincinnati NCAA,high,high,low,high,high,medium,high,low,medium,low,high,low,medium,low,low,high,medium,medium,low,high,high,high,high,low,low,high,medium,low,low,medium,low,low,medium,low,low,low,high,medium,low,32
50,Clemson NCAA,medium,medium,medium,medium,high,high,low,high,medium,low,low,medium,medium,medium,medium,medium,medium,high,medium,medium,low,low,high,medium,medium,low,medium,medium,low,medium,low,medium,medium,medium,high,medium,low,low,low,16
54,College of Charleston NCAA,low,medium,low,high,low,low,medium,low,medium,low,medium,medium,medium,medium,low,medium,high,medium,medium,low,low,low,medium,medium,low,low,high,high,medium,medium,high,high,medium,low,high,high,low,medium,medium,64
61,Creighton NCAA,low,low,high,low,high,medium,low,high,high,medium,low,high,high,high,high,high,low,high,high,low,high,low,low,high,low,low,low,high,low,medium,high,high,medium,medium,medium,high,low,low,low,64
63,Davidson NCAA,low,low,high,low,medium,medium,medium,medium,low,low,medium,high,medium,medium,low,high,low,high,high,low,high,low,low,high,low,low,low,high,medium,high,high,high,medium,low,medium,high,low,low,medium,64
72,Duke NCAA,high,high,low,high,high,high,medium,medium,medium,low,medium,medium,high,high,high,high,medium,medium,high,high,high,high,high,high,medium,high,medium,medium,low,medium,low,low,high,low,low,low,low,high,low,8
84,Florida NCAA,low,low,high,low,high,high,low,high,low,high,low,low,medium,medium,medium,medium,medium,high,low,low,low,medium,high,low,low,low,medium,high,medium,low,high,high,low,low,medium,medium,high,high,high,32
89,Florida State NCAA,medium,medium,high,low,high,medium,low,high,low,medium,low,high,high,high,high,medium,high,medium,medium,medium,medium,medium,high,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,low,low,medium,medium,high,medium,8
99,Georgia State NCAA,medium,medium,medium,medium,low,low,medium,medium,low,medium,high,medium,medium,medium,medium,medium,low,high,medium,low,low,high,high,high,medium,low,low,medium,high,high,medium,high,high,low,high,medium,high,high,high,64
